node_id1,node_id2,label_id1,label_id2,ibd_sum,ibd_n
node_123,node_586,"карачаевцы,балкарцы","карачаевцы,балкарцы",42.3893,5
node_123,node_593,"карачаевцы,балкарцы","карачаевцы,балкарцы",21.037,3
node_123,node_612,"карачаевцы,балкарцы","карачаевцы,балкарцы",15.4817,2
node_123,node_626,"карачаевцы,балкарцы","карачаевцы,балкарцы",25.4113,3
node_124,node_126,"карачаевцы,балкарцы","карачаевцы,балкарцы",30.5922,4
node_124,node_128,"карачаевцы,балкарцы","карачаевцы,балкарцы",8.50296,1
node_124,node_131,"карачаевцы,балкарцы","карачаевцы,балкарцы",31.6038,4
node_124,node_135,"карачаевцы,балкарцы","карачаевцы,балкарцы",9.38601,1
node_124,node_268,"карачаевцы,балкарцы","карачаевцы,балкарцы",72.1737,7
node_124,node_290,"карачаевцы,балкарцы","карачаевцы,балкарцы",8.82932,1
node_124,node_295,"карачаевцы,балкарцы","карачаевцы,балкарцы",16.5446,2
node_124,node_340,"карачаевцы,балкарцы","карачаевцы,балкарцы",26.0269,3
node_124,node_347,"карачаевцы,балкарцы","карачаевцы,балкарцы",44.6884,3
node_124,node_351,"карачаевцы,балкарцы","карачаевцы,балкарцы",13.3151,1
node_124,node_360,"карачаевцы,балкарцы","карачаевцы,балкарцы",34.6545,4
node_124,node_368,"карачаевцы,балкарцы","карачаевцы,балкарцы",21.2581,2
node_124,node_453,"карачаевцы,балкарцы","карачаевцы,балкарцы",34.0563,4
node_124,node_476,"карачаевцы,балкарцы","карачаевцы,балкарцы",16.7718,2
node_124,node_482,"карачаевцы,балкарцы","карачаевцы,балкарцы",27.0526,3
node_124,node_483,"карачаевцы,балкарцы","карачаевцы,балкарцы",13.7656,1
node_124,node_520,"карачаевцы,балкарцы",осетины,8.17303,1
node_124,node_538,"карачаевцы,балкарцы","карачаевцы,балкарцы",9.22186,1
node_124,node_549,"карачаевцы,балкарцы","карачаевцы,балкарцы",19.0383,2
node_124,node_555,"карачаевцы,балкарцы","карачаевцы,балкарцы",19.8291,2
node_124,node_570,"карачаевцы,балкарцы","карачаевцы,балкарцы",15.7222,2
node_124,node_576,"карачаевцы,балкарцы","карачаевцы,балкарцы",14.669,2
node_124,node_578,"карачаевцы,балкарцы","карачаевцы,балкарцы",21.4816,3
node_124,node_586,"карачаевцы,балкарцы","карачаевцы,балкарцы",46.8037,6
node_124,node_593,"карачаевцы,балкарцы","карачаевцы,балкарцы",15.7004,1
node_124,node_626,"карачаевцы,балкарцы","карачаевцы,балкарцы",47.5025,6
node_262,node_276,ингуши,"карачаевцы,балкарцы",9.85396,1
node_262,node_277,ингуши,"карачаевцы,балкарцы",16.6532,1
node_262,node_301,ингуши,чеченцы,8.69455,1
node_262,node_306,ингуши,ингуши,13.3017,1
node_262,node_315,ингуши,ингуши,22.076,2
node_262,node_324,ингуши,чеченцы,10.8292,1
node_262,node_329,ингуши,чеченцы,8.73589,1
node_262,node_333,ингуши,ингуши,23.7418,3
node_262,node_336,ингуши,чеченцы,9.66672,1
node_262,node_342,ингуши,чеченцы,9.11423,1
node_262,node_345,ингуши,ингуши,9.8325,1
node_262,node_367,ингуши,ингуши,49.9282,6
node_262,node_371,ингуши,"кабардинцы,черкесы,адыгейцы",9.03928,1
node_262,node_377,ингуши,ингуши,42.0862,5
node_262,node_384,ингуши,ингуши,17.5594,2
node_262,node_396,ингуши,чеченцы,36.0399,3
node_262,node_397,ингуши,ингуши,29.3644,4
node_262,node_400,ингуши,осетины,10.2521,1
node_262,node_403,ингуши,ингуши,21.9247,3
node_262,node_404,ингуши,чеченцы,8.87169,1
node_262,node_410,ингуши,ингуши,31.2276,4
node_262,node_419,ингуши,чеченцы,11.1186,1
node_262,node_426,ингуши,чеченцы,33.0207,3
node_262,node_438,ингуши,кумыки,10.3774,1
node_262,node_450,ингуши,чеченцы,24.5489,3
node_262,node_452,ингуши,осетины,18.9967,2
node_262,node_481,ингуши,ингуши,16.8413,2
node_262,node_488,ингуши,ингуши,15.2579,2
node_262,node_491,ингуши,чеченцы,24.0849,3
node_262,node_518,ингуши,ингуши,15.1666,2
node_262,node_526,ингуши,ингуши,20.9965,3
node_262,node_530,ингуши,"кабардинцы,черкесы,адыгейцы",10.4048,1
node_262,node_536,ингуши,чеченцы,8.43392,1
node_262,node_544,ингуши,ингуши,28.0369,3
node_262,node_550,ингуши,чеченцы,10.2258,1
node_262,node_556,ингуши,ингуши,14.5225,1
node_262,node_562,ингуши,ингуши,15.5134,2
node_262,node_572,ингуши,ингуши,9.31544,1
node_262,node_576,ингуши,"карачаевцы,балкарцы",8.60747,1
node_262,node_577,ингуши,чеченцы,17.6508,2
node_262,node_579,ингуши,ингуши,8.79408,1
node_262,node_581,ингуши,дагестанские народы,8.41734,1
node_262,node_589,ингуши,ингуши,23.0978,3
node_262,node_607,ингуши,чеченцы,12.8029,1
node_262,node_618,ингуши,чеченцы,17.8078,2
node_262,node_619,ингуши,ингуши,17.1795,2
node_262,node_622,ингуши,ингуши,17.64,2
node_262,node_623,ингуши,ингуши,16.6022,2
node_262,node_624,ингуши,ингуши,9.2711,1
node_262,node_627,ингуши,чеченцы,9.48315,1
node_262,node_629,ингуши,осетины,9.31999,1
node_125,node_126,"карачаевцы,балкарцы","карачаевцы,балкарцы",118.724,11
node_125,node_127,"карачаевцы,балкарцы","карачаевцы,балкарцы",132.543,13
node_125,node_128,"карачаевцы,балкарцы","карачаевцы,балкарцы",192.172,19
node_125,node_129,"карачаевцы,балкарцы","карачаевцы,балкарцы",30.3969,3
node_125,node_130,"карачаевцы,балкарцы","карачаевцы,балкарцы",35.2445,2
node_125,node_131,"карачаевцы,балкарцы","карачаевцы,балкарцы",74.1986,8
node_125,node_132,"карачаевцы,балкарцы","карачаевцы,балкарцы",75.6596,8
node_125,node_133,"карачаевцы,балкарцы","карачаевцы,балкарцы",18.8322,2
node_125,node_134,"карачаевцы,балкарцы","карачаевцы,балкарцы",36.1094,4
node_125,node_135,"карачаевцы,балкарцы","карачаевцы,балкарцы",90.8688,9
node_125,node_266,"карачаевцы,балкарцы","карачаевцы,балкарцы",38.2919,4
node_125,node_268,"карачаевцы,балкарцы","карачаевцы,балкарцы",17.3095,2
node_125,node_295,"карачаевцы,балкарцы","карачаевцы,балкарцы",25.3079,3
node_125,node_347,"карачаевцы,балкарцы","карачаевцы,балкарцы",18.9906,2
node_125,node_351,"карачаевцы,балкарцы","карачаевцы,балкарцы",12.4679,1
node_125,node_360,"карачаевцы,балкарцы","карачаевцы,балкарцы",31.3438,4
node_125,node_368,"карачаевцы,балкарцы","карачаевцы,балкарцы",18.9757,2
node_125,node_392,"карачаевцы,балкарцы","карачаевцы,балкарцы",37.7612,4
node_125,node_395,"карачаевцы,балкарцы","карачаевцы,балкарцы",58.4914,7
node_125,node_399,"карачаевцы,балкарцы","карачаевцы,балкарцы",17.0477,2
node_125,node_217,"карачаевцы,балкарцы","кабардинцы,черкесы,адыгейцы",8.28817,1
node_125,node_453,"карачаевцы,балкарцы","карачаевцы,балкарцы",10.328,1
node_125,node_476,"карачаевцы,балкарцы","карачаевцы,балкарцы",28.3869,3
node_125,node_482,"карачаевцы,балкарцы","карачаевцы,балкарцы",8.25314,1
node_125,node_483,"карачаевцы,балкарцы","карачаевцы,балкарцы",25.3536,2
node_125,node_494,"карачаевцы,балкарцы",ногайцы,11.0899,1
node_125,node_510,"карачаевцы,балкарцы","карачаевцы,балкарцы",40.1874,3
node_125,node_545,"карачаевцы,балкарцы","карачаевцы,балкарцы",29.8517,4
node_125,node_549,"карачаевцы,балкарцы","карачаевцы,балкарцы",53.3838,5
node_125,node_554,"карачаевцы,балкарцы","карачаевцы,балкарцы",18.1395,2
node_125,node_566,"карачаевцы,балкарцы","карачаевцы,балкарцы",31.4008,3
node_125,node_570,"карачаевцы,балкарцы","карачаевцы,балкарцы",28.083,4
node_125,node_576,"карачаевцы,балкарцы","карачаевцы,балкарцы",31.905,4
node_125,node_586,"карачаевцы,балкарцы","карачаевцы,балкарцы",38.2804,4
node_125,node_593,"карачаевцы,балкарцы","карачаевцы,балкарцы",38.0582,4
node_125,node_626,"карачаевцы,балкарцы","карачаевцы,балкарцы",53.7163,7
node_126,node_127,"карачаевцы,балкарцы","карачаевцы,балкарцы",79.6918,7
node_126,node_128,"карачаевцы,балкарцы","карачаевцы,балкарцы",65.2173,6
node_126,node_129,"карачаевцы,балкарцы","карачаевцы,балкарцы",45.697,5
node_126,node_130,"карачаевцы,балкарцы","карачаевцы,балкарцы",22.2146,3
node_126,node_131,"карачаевцы,балкарцы","карачаевцы,балкарцы",60.8952,7
node_126,node_132,"карачаевцы,балкарцы","карачаевцы,балкарцы",24.8962,3
node_126,node_134,"карачаевцы,балкарцы","карачаевцы,балкарцы",95.7366,10
node_126,node_135,"карачаевцы,балкарцы","карачаевцы,балкарцы",60.6328,6
node_126,node_139,"карачаевцы,балкарцы","кабардинцы,черкесы,адыгейцы",19.7737,2
node_126,node_266,"карачаевцы,балкарцы","карачаевцы,балкарцы",47.6708,5
node_126,node_268,"карачаевцы,балкарцы","карачаевцы,балкарцы",24.5804,3
node_126,node_289,"карачаевцы,балкарцы","карачаевцы,балкарцы",9.45812,1
node_126,node_295,"карачаевцы,балкарцы","карачаевцы,балкарцы",8.57594,1
node_126,node_309,"карачаевцы,балкарцы",чеченцы,8.4705,1
node_126,node_351,"карачаевцы,балкарцы","карачаевцы,балкарцы",8.66456,1
node_126,node_368,"карачаевцы,балкарцы","карачаевцы,балкарцы",22.8249,3
node_126,node_392,"карачаевцы,балкарцы","карачаевцы,балкарцы",24.2525,3
node_126,node_395,"карачаевцы,балкарцы","карачаевцы,балкарцы",25.6937,3
node_126,node_453,"карачаевцы,балкарцы","карачаевцы,балкарцы",32.5989,4
node_126,node_483,"карачаевцы,балкарцы","карачаевцы,балкарцы",12.8301,1
node_126,node_538,"карачаевцы,балкарцы","карачаевцы,балкарцы",28.7616,3
node_126,node_554,"карачаевцы,балкарцы","карачаевцы,балкарцы",19.0929,2
node_126,node_555,"карачаевцы,балкарцы","карачаевцы,балкарцы",37.0899,5
node_126,node_566,"карачаевцы,балкарцы","карачаевцы,балкарцы",22.8024,3
node_126,node_570,"карачаевцы,балкарцы","карачаевцы,балкарцы",17.4706,2
node_126,node_576,"карачаевцы,балкарцы","карачаевцы,балкарцы",34.5084,4
node_126,node_586,"карачаевцы,балкарцы","карачаевцы,балкарцы",43.4379,6
node_126,node_626,"карачаевцы,балкарцы","карачаевцы,балкарцы",36.5592,5
node_127,node_128,"карачаевцы,балкарцы","карачаевцы,балкарцы",125.663,13
node_127,node_129,"карачаевцы,балкарцы","карачаевцы,балкарцы",85.3211,8
node_127,node_130,"карачаевцы,балкарцы","карачаевцы,балкарцы",61.0484,7
node_127,node_131,"карачаевцы,балкарцы","карачаевцы,балкарцы",66.8699,8
node_127,node_132,"карачаевцы,балкарцы","карачаевцы,балкарцы",38.3501,5
node_127,node_133,"карачаевцы,балкарцы","карачаевцы,балкарцы",41.1977,4
node_127,node_134,"карачаевцы,балкарцы","карачаевцы,балкарцы",80.9884,6
node_127,node_135,"карачаевцы,балкарцы","карачаевцы,балкарцы",166.378,14
node_127,node_268,"карачаевцы,балкарцы","карачаевцы,балкарцы",8.38978,1
node_127,node_295,"карачаевцы,балкарцы","карачаевцы,балкарцы",31.6951,4
node_127,node_347,"карачаевцы,балкарцы","карачаевцы,балкарцы",27.7459,3
node_127,node_351,"карачаевцы,балкарцы","карачаевцы,балкарцы",8.46029,1
node_127,node_360,"карачаевцы,балкарцы","карачаевцы,балкарцы",31.169,4
node_127,node_382,"карачаевцы,балкарцы",осетины,8.29772,1
node_127,node_392,"карачаевцы,балкарцы","карачаевцы,балкарцы",19.5983,2
node_127,node_395,"карачаевцы,балкарцы","карачаевцы,балкарцы",9.25811,1
node_127,node_400,"карачаевцы,балкарцы",осетины,10.4597,1
node_127,node_453,"карачаевцы,балкарцы","карачаевцы,балкарцы",24.3998,3
node_127,node_477,"карачаевцы,балкарцы","карачаевцы,балкарцы",15.5446,2
node_127,node_224,"карачаевцы,балкарцы","кабардинцы,черкесы,адыгейцы",8.11149,1
node_127,node_482,"карачаевцы,балкарцы","карачаевцы,балкарцы",15.0627,2
node_127,node_537,"карачаевцы,балкарцы","карачаевцы,балкарцы",19.0656,2
node_127,node_549,"карачаевцы,балкарцы","карачаевцы,балкарцы",10.0074,1
node_127,node_554,"карачаевцы,балкарцы","карачаевцы,балкарцы",53.6707,5
node_127,node_555,"карачаевцы,балкарцы","карачаевцы,балкарцы",9.69934,1
node_127,node_566,"карачаевцы,балкарцы","карачаевцы,балкарцы",20.3353,2
node_127,node_576,"карачаевцы,балкарцы","карачаевцы,балкарцы",51.9801,5
node_127,node_584,"карачаевцы,балкарцы",осетины,8.84183,1
node_127,node_586,"карачаевцы,балкарцы","карачаевцы,балкарцы",25.7743,3
node_127,node_626,"карачаевцы,балкарцы","карачаевцы,балкарцы",47.079,6
node_128,node_129,"карачаевцы,балкарцы","карачаевцы,балкарцы",68.9641,9
node_128,node_130,"карачаевцы,балкарцы","карачаевцы,балкарцы",39.5779,5
node_128,node_131,"карачаевцы,балкарцы","карачаевцы,балкарцы",158.33,14
node_128,node_132,"карачаевцы,балкарцы","карачаевцы,балкарцы",76.9382,9
node_128,node_134,"карачаевцы,балкарцы","карачаевцы,балкарцы",23.08,3
node_128,node_135,"карачаевцы,балкарцы","карачаевцы,балкарцы",100.172,11
node_128,node_140,"карачаевцы,балкарцы","кабардинцы,черкесы,адыгейцы",11.0491,1
node_128,node_266,"карачаевцы,балкарцы","карачаевцы,балкарцы",15.4574,2
node_128,node_275,"карачаевцы,балкарцы",осетины,14.2428,2
node_128,node_295,"карачаевцы,балкарцы","карачаевцы,балкарцы",8.51031,1
node_128,node_328,"карачаевцы,балкарцы",осетины,8.01021,1
node_128,node_347,"карачаевцы,балкарцы","карачаевцы,балкарцы",100.261,10
node_128,node_351,"карачаевцы,балкарцы","карачаевцы,балкарцы",10.8071,1
node_128,node_360,"карачаевцы,балкарцы","карачаевцы,балкарцы",14.878,2
node_128,node_368,"карачаевцы,балкарцы","карачаевцы,балкарцы",18.9757,2
node_128,node_392,"карачаевцы,балкарцы","карачаевцы,балкарцы",37.4723,5
node_128,node_395,"карачаевцы,балкарцы","карачаевцы,балкарцы",22.7583,2
node_128,node_211,"карачаевцы,балкарцы",ингуши,8.82011,1
node_128,node_410,"карачаевцы,балкарцы",ингуши,11.4183,1
node_128,node_217,"карачаевцы,балкарцы","кабардинцы,черкесы,адыгейцы",12.0798,1
node_128,node_434,"карачаевцы,балкарцы",кумыки,8.52336,1
node_128,node_476,"карачаевцы,балкарцы","карачаевцы,балкарцы",45.7957,5
node_128,node_483,"карачаевцы,балкарцы","карачаевцы,балкарцы",25.1992,2
node_128,node_503,"карачаевцы,балкарцы",ногайцы,8.36565,1
node_128,node_537,"карачаевцы,балкарцы","карачаевцы,балкарцы",28.1718,3
node_128,node_545,"карачаевцы,балкарцы","карачаевцы,балкарцы",29.4625,3
node_128,node_549,"карачаевцы,балкарцы","карачаевцы,балкарцы",18.9967,2
node_128,node_554,"карачаевцы,балкарцы","карачаевцы,балкарцы",23.8559,3
node_128,node_561,"карачаевцы,балкарцы",чеченцы,8.18347,1
node_128,node_566,"карачаевцы,балкарцы","карачаевцы,балкарцы",30.9624,4
node_128,node_576,"карачаевцы,балкарцы","карачаевцы,балкарцы",43.3284,4
node_128,node_578,"карачаевцы,балкарцы","карачаевцы,балкарцы",47.9753,6
node_128,node_586,"карачаевцы,балкарцы","карачаевцы,балкарцы",8.4098,1
node_128,node_593,"карачаевцы,балкарцы","карачаевцы,балкарцы",17.5546,2
node_128,node_626,"карачаевцы,балкарцы","карачаевцы,балкарцы",55.9086,7
node_129,node_130,"карачаевцы,балкарцы","карачаевцы,балкарцы",58.3184,5
node_129,node_131,"карачаевцы,балкарцы","карачаевцы,балкарцы",37.6183,5
node_129,node_132,"карачаевцы,балкарцы","карачаевцы,балкарцы",46.6018,5
node_129,node_133,"карачаевцы,балкарцы","карачаевцы,балкарцы",14.3501,1
node_129,node_134,"карачаевцы,балкарцы","карачаевцы,балкарцы",29.2179,3
node_129,node_135,"карачаевцы,балкарцы","карачаевцы,балкарцы",51.236,7
node_129,node_347,"карачаевцы,балкарцы","карачаевцы,балкарцы",14.8621,2
node_129,node_352,"карачаевцы,балкарцы","карачаевцы,балкарцы",9.01768,1
node_129,node_360,"карачаевцы,балкарцы","карачаевцы,балкарцы",24.1222,3
node_129,node_392,"карачаевцы,балкарцы","карачаевцы,балкарцы",17.4075,2
node_129,node_453,"карачаевцы,балкарцы","карачаевцы,балкарцы",13.1414,1
node_129,node_476,"карачаевцы,балкарцы","карачаевцы,балкарцы",37.1798,4
node_129,node_477,"карачаевцы,балкарцы","карачаевцы,балкарцы",8.17781,1
node_129,node_482,"карачаевцы,балкарцы","карачаевцы,балкарцы",17.1689,2
node_129,node_549,"карачаевцы,балкарцы","карачаевцы,балкарцы",11.4001,1
node_129,node_555,"карачаевцы,балкарцы","карачаевцы,балкарцы",22.3346,2
node_129,node_570,"карачаевцы,балкарцы","карачаевцы,балкарцы",16.8545,2
node_129,node_578,"карачаевцы,балкарцы","карачаевцы,балкарцы",27.1876,3
node_129,node_586,"карачаевцы,балкарцы","карачаевцы,балкарцы",16.9524,2
node_129,node_593,"карачаевцы,балкарцы","карачаевцы,балкарцы",8.81805,1
node_130,node_131,"карачаевцы,балкарцы","карачаевцы,балкарцы",27.1975,3
node_130,node_132,"карачаевцы,балкарцы","карачаевцы,балкарцы",52.8574,7
node_130,node_134,"карачаевцы,балкарцы","карачаевцы,балкарцы",85.5589,8
node_130,node_135,"карачаевцы,балкарцы","карачаевцы,балкарцы",47.785,6
node_130,node_278,"карачаевцы,балкарцы","карачаевцы,балкарцы",8.67659,1
node_130,node_292,"карачаевцы,балкарцы","карачаевцы,балкарцы",9.26803,1
node_130,node_340,"карачаевцы,балкарцы","карачаевцы,балкарцы",8.43948,1
node_130,node_347,"карачаевцы,балкарцы","карачаевцы,балкарцы",16.0126,2
node_130,node_219,"карачаевцы,балкарцы","кабардинцы,черкесы,адыгейцы",14.7087,1
node_130,node_476,"карачаевцы,балкарцы","карачаевцы,балкарцы",21.3304,3
node_130,node_477,"карачаевцы,балкарцы","карачаевцы,балкарцы",8.71011,1
node_130,node_483,"карачаевцы,балкарцы","карачаевцы,балкарцы",17.9432,2
node_130,node_545,"карачаевцы,балкарцы","карачаевцы,балкарцы",10.6974,1
node_130,node_554,"карачаевцы,балкарцы","карачаевцы,балкарцы",23.3949,3
node_130,node_566,"карачаевцы,балкарцы","карачаевцы,балкарцы",8.89978,1
node_130,node_570,"карачаевцы,балкарцы","карачаевцы,балкарцы",21.6575,2
node_130,node_576,"карачаевцы,балкарцы","карачаевцы,балкарцы",10.4798,1
node_130,node_606,"карачаевцы,балкарцы",осетины,8.06997,1
node_131,node_132,"карачаевцы,балкарцы","карачаевцы,балкарцы",113.791,10
node_131,node_134,"карачаевцы,балкарцы","карачаевцы,балкарцы",58.8462,6
node_131,node_135,"карачаевцы,балкарцы","карачаевцы,балкарцы",35.3347,4
node_131,node_266,"карачаевцы,балкарцы","карачаевцы,балкарцы",27.3335,3
node_131,node_268,"карачаевцы,балкарцы","карачаевцы,балкарцы",8.7151,1
node_131,node_295,"карачаевцы,балкарцы","карачаевцы,балкарцы",22.0079,2
node_131,node_347,"карачаевцы,балкарцы","карачаевцы,балкарцы",30.9628,3
node_131,node_360,"карачаевцы,балкарцы","карачаевцы,балкарцы",46.1541,6
node_131,node_368,"карачаевцы,балкарцы","карачаевцы,балкарцы",31.5171,4
node_131,node_395,"карачаевцы,балкарцы","карачаевцы,балкарцы",36.7175,4
node_131,node_209,"карачаевцы,балкарцы",ингуши,8.33585,1
node_131,node_222,"карачаевцы,балкарцы","кабардинцы,черкесы,адыгейцы",8.14088,1
node_131,node_476,"карачаевцы,балкарцы","карачаевцы,балкарцы",29.0939,3
node_131,node_482,"карачаевцы,балкарцы","карачаевцы,балкарцы",21.4961,3
node_131,node_510,"карачаевцы,балкарцы","карачаевцы,балкарцы",8.42812,1
node_131,node_250,"карачаевцы,балкарцы",осетины,9.08758,1
node_131,node_537,"карачаевцы,балкарцы","карачаевцы,балкарцы",25.5997,3
node_131,node_545,"карачаевцы,балкарцы","карачаевцы,балкарцы",35.4066,4
node_131,node_549,"карачаевцы,балкарцы","карачаевцы,балкарцы",8.73869,1
node_131,node_554,"карачаевцы,балкарцы","карачаевцы,балкарцы",49.2498,6
node_131,node_570,"карачаевцы,балкарцы","карачаевцы,балкарцы",70.1455,8
node_131,node_576,"карачаевцы,балкарцы","карачаевцы,балкарцы",27.4451,3
node_131,node_593,"карачаевцы,балкарцы","карачаевцы,балкарцы",35.6311,3
node_131,node_260,"карачаевцы,балкарцы","кабардинцы,черкесы,адыгейцы",12.2922,1
node_131,node_626,"карачаевцы,балкарцы","карачаевцы,балкарцы",64.6208,7
node_132,node_134,"карачаевцы,балкарцы","карачаевцы,балкарцы",39.7685,5
node_132,node_135,"карачаевцы,балкарцы","карачаевцы,балкарцы",27.7324,3
node_132,node_281,"карачаевцы,балкарцы","карачаевцы,балкарцы",8.01007,1
node_132,node_291,"карачаевцы,балкарцы","карачаевцы,балкарцы",8.19585,1
node_132,node_338,"карачаевцы,балкарцы",ингуши,9.26164,1
node_132,node_347,"карачаевцы,балкарцы","карачаевцы,балкарцы",17.1566,2
node_132,node_368,"карачаевцы,балкарцы","карачаевцы,балкарцы",16.1013,2
node_132,node_395,"карачаевцы,балкарцы","карачаевцы,балкарцы",22.9627,3
node_132,node_399,"карачаевцы,балкарцы","карачаевцы,балкарцы",21.1259,2
node_132,node_476,"карачаевцы,балкарцы","карачаевцы,балкарцы",26.8338,3
node_132,node_224,"карачаевцы,балкарцы","кабардинцы,черкесы,адыгейцы",8.27526,1
node_132,node_482,"карачаевцы,балкарцы","карачаевцы,балкарцы",25.1569,3
node_132,node_483,"карачаевцы,балкарцы","карачаевцы,балкарцы",16.4086,2
node_132,node_545,"карачаевцы,балкарцы","карачаевцы,балкарцы",21.3174,2
node_132,node_554,"карачаевцы,балкарцы","карачаевцы,балкарцы",39.8643,5
node_132,node_576,"карачаевцы,балкарцы","карачаевцы,балкарцы",15.9762,2
node_132,node_578,"карачаевцы,балкарцы","карачаевцы,балкарцы",19.4845,2
node_132,node_593,"карачаевцы,балкарцы","карачаевцы,балкарцы",13.5017,1
node_132,node_612,"карачаевцы,балкарцы","карачаевцы,балкарцы",25.9447,3
node_132,node_626,"карачаевцы,балкарцы","карачаевцы,балкарцы",19.2992,2
node_133,node_135,"карачаевцы,балкарцы","карачаевцы,балкарцы",8.52239,1
node_134,node_135,"карачаевцы,балкарцы","карачаевцы,балкарцы",81.4828,7
node_134,node_268,"карачаевцы,балкарцы","карачаевцы,балкарцы",18.0362,2
node_134,node_275,"карачаевцы,балкарцы",осетины,10.8743,1
node_134,node_344,"карачаевцы,балкарцы","карачаевцы,балкарцы",8.30978,1
node_134,node_347,"карачаевцы,балкарцы","карачаевцы,балкарцы",41.3701,5
node_134,node_360,"карачаевцы,балкарцы","карачаевцы,балкарцы",18.0142,2
node_134,node_395,"карачаевцы,балкарцы","карачаевцы,балкарцы",14.8943,2
node_134,node_399,"карачаевцы,балкарцы","карачаевцы,балкарцы",19.9164,2
node_134,node_218,"карачаевцы,балкарцы","кабардинцы,черкесы,адыгейцы",8.53992,1
node_134,node_476,"карачаевцы,балкарцы","карачаевцы,балкарцы",9.55113,1
node_134,node_477,"карачаевцы,балкарцы","карачаевцы,балкарцы",29.919,4
node_134,node_495,"карачаевцы,балкарцы",ногайцы,15.2201,1
node_134,node_537,"карачаевцы,балкарцы","карачаевцы,балкарцы",25.9182,3
node_134,node_538,"карачаевцы,балкарцы","карачаевцы,балкарцы",20.2403,2
node_134,node_549,"карачаевцы,балкарцы","карачаевцы,балкарцы",47.809,4
node_134,node_554,"карачаевцы,балкарцы","карачаевцы,балкарцы",24.7362,3
node_134,node_256,"карачаевцы,балкарцы","кабардинцы,черкесы,адыгейцы",9.19971,1
node_134,node_257,"карачаевцы,балкарцы","кабардинцы,черкесы,адыгейцы",9.69159,1
node_134,node_570,"карачаевцы,балкарцы","карачаевцы,балкарцы",16.0413,2
node_134,node_571,"карачаевцы,балкарцы","кабардинцы,черкесы,адыгейцы",8.20687,1
node_134,node_612,"карачаевцы,балкарцы","карачаевцы,балкарцы",17.019,2
node_135,node_266,"карачаевцы,балкарцы","карачаевцы,балкарцы",32.6109,4
node_135,node_347,"карачаевцы,балкарцы","карачаевцы,балкарцы",57.143,5
node_135,node_368,"карачаевцы,балкарцы","карачаевцы,балкарцы",35.3262,5
node_135,node_395,"карачаевцы,балкарцы","карачаевцы,балкарцы",16.0972,2
node_135,node_482,"карачаевцы,балкарцы","карачаевцы,балкарцы",30.6842,4
node_135,node_538,"карачаевцы,балкарцы","карачаевцы,балкарцы",11.15,1
node_135,node_545,"карачаевцы,балкарцы","карачаевцы,балкарцы",27.431,3
node_135,node_549,"карачаевцы,балкарцы","карачаевцы,балкарцы",61.2446,5
node_135,node_554,"карачаевцы,балкарцы","карачаевцы,балкарцы",21.1949,3
node_135,node_566,"карачаевцы,балкарцы","карачаевцы,балкарцы",8.41236,1
node_135,node_612,"карачаевцы,балкарцы","карачаевцы,балкарцы",15.9232,2
node_135,node_626,"карачаевцы,балкарцы","карачаевцы,балкарцы",21.4649,3
node_263,node_411,дагестанские народы,дагестанские народы,15.716,2
node_263,node_507,дагестанские народы,ногайцы,10.2861,1
node_263,node_558,дагестанские народы,дагестанские народы,10.9846,1
node_136,node_137,"кабардинцы,черкесы,адыгейцы","кабардинцы,черкесы,адыгейцы",165.796,16
node_136,node_395,"кабардинцы,черкесы,адыгейцы","карачаевцы,балкарцы",8.28062,1
node_136,node_398,"кабардинцы,черкесы,адыгейцы","кабардинцы,черкесы,адыгейцы",11.409,1
node_136,node_224,"кабардинцы,черкесы,адыгейцы","кабардинцы,черкесы,адыгейцы",8.49259,1
node_136,node_252,"кабардинцы,черкесы,адыгейцы",осетины,9.28909,1
node_136,node_257,"кабардинцы,черкесы,адыгейцы","кабардинцы,черкесы,адыгейцы",24.5333,3
node_136,node_260,"кабардинцы,черкесы,адыгейцы","кабардинцы,черкесы,адыгейцы",10.6425,1
node_137,node_338,"кабардинцы,черкесы,адыгейцы",ингуши,10.454,1
node_137,node_209,"кабардинцы,черкесы,адыгейцы",ингуши,9.10596,1
node_137,node_256,"кабардинцы,черкесы,адыгейцы","кабардинцы,черкесы,адыгейцы",8.76435,1
node_137,node_579,"кабардинцы,черкесы,адыгейцы",ингуши,9.7162,1
node_138,node_307,"кабардинцы,черкесы,адыгейцы","кабардинцы,черкесы,адыгейцы",8.62611,1
node_138,node_210,"кабардинцы,черкесы,адыгейцы",ингуши,9.19186,1
node_139,node_201,"кабардинцы,черкесы,адыгейцы","кабардинцы,черкесы,адыгейцы",9.31419,1
node_139,node_258,"кабардинцы,черкесы,адыгейцы","кабардинцы,черкесы,адыгейцы",31.6259,2
node_139,node_592,"кабардинцы,черкесы,адыгейцы","кабардинцы,черкесы,адыгейцы",8.70885,1
node_140,node_479,"кабардинцы,черкесы,адыгейцы","кабардинцы,черкесы,адыгейцы",8.57759,1
node_140,node_592,"кабардинцы,черкесы,адыгейцы","кабардинцы,черкесы,адыгейцы",8.96269,1
node_264,node_567,дагестанские народы,дагестанские народы,9.59971,1
node_264,node_629,дагестанские народы,осетины,8.20728,1
node_265,node_310,осетины,осетины,23.1809,3
node_265,node_328,осетины,осетины,29.7951,4
node_265,node_333,осетины,ингуши,12.2211,1
node_265,node_348,осетины,осетины,27.3433,3
