node_id1,node_id2,label_id1,label_id2
node_614,node_625,осетины,осетины
node_615,node_625,осетины,осетины
node_616,node_630,чеченцы,чеченцы
node_616,node_630,чеченцы,чеченцы
node_618,node_624,чеченцы,ингуши
node_622,node_623,ингуши,ингуши
node_623,node_625,ингуши,осетины
node_626,node_629,"карачаевцы,балкарцы",осетины
node_628,node_629,осетины,осетины
node_628,node_629,осетины,осетины
node_341,node_546,чеченцы,чеченцы
node_341,node_562,чеченцы,ингуши
node_341,node_572,чеченцы,ингуши
node_341,node_572,чеченцы,ингуши
node_341,node_580,чеченцы,чеченцы
node_341,node_588,чеченцы,чеченцы
node_341,node_588,чеченцы,чеченцы
node_341,node_594,чеченцы,чеченцы
node_341,node_594,чеченцы,чеченцы
node_341,node_594,чеченцы,чеченцы
node_341,node_602,чеченцы,чеченцы
node_341,node_616,чеченцы,чеченцы
node_341,node_618,чеченцы,чеченцы
node_341,node_619,чеченцы,ингуши
node_342,node_419,чеченцы,чеченцы
node_342,node_419,чеченцы,чеченцы
node_342,node_478,чеченцы,чеченцы
node_342,node_490,чеченцы,чеченцы
node_342,node_534,чеченцы,ингуши
node_342,node_574,чеченцы,чеченцы
node_342,node_588,чеченцы,чеченцы
node_342,node_624,чеченцы,ингуши
node_342,node_627,чеченцы,чеченцы
node_343,node_359,чеченцы,чеченцы
node_343,node_361,чеченцы,ингуши
node_343,node_449,чеченцы,чеченцы
node_343,node_449,чеченцы,чеченцы
node_343,node_514,чеченцы,чеченцы
node_343,node_522,чеченцы,чеченцы
node_343,node_541,чеченцы,чеченцы
node_343,node_541,чеченцы,чеченцы
node_343,node_559,чеченцы,чеченцы
node_343,node_559,чеченцы,чеченцы
node_343,node_559,чеченцы,чеченцы
node_343,node_561,чеченцы,чеченцы
node_343,node_573,чеченцы,дагестанские народы
node_343,node_576,чеченцы,"карачаевцы,балкарцы"
node_343,node_580,чеченцы,чеченцы
node_343,node_594,чеченцы,чеченцы
node_343,node_597,чеченцы,ингуши
node_343,node_616,чеченцы,чеченцы
node_343,node_622,чеченцы,ингуши
node_344,node_495,"карачаевцы,балкарцы",ногайцы
node_344,node_528,"карачаевцы,балкарцы",чеченцы
node_344,node_538,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_344,node_545,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_344,node_545,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_344,node_554,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_344,node_554,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_344,node_554,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_344,node_576,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_344,node_576,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_345,node_367,ингуши,ингуши
node_345,node_377,ингуши,ингуши
node_345,node_450,ингуши,чеченцы
node_345,node_484,ингуши,ингуши
node_345,node_491,ингуши,чеченцы
node_345,node_492,ингуши,ингуши
node_345,node_492,ингуши,ингуши
node_345,node_492,ингуши,ингуши
node_345,node_514,ингуши,чеченцы
node_345,node_526,ингуши,ингуши
node_345,node_530,ингуши,"кабардинцы,черкесы,адыгейцы"
node_345,node_534,ингуши,ингуши
node_345,node_539,ингуши,чеченцы
node_345,node_556,ингуши,ингуши
node_345,node_560,ингуши,ингуши
node_345,node_562,ингуши,ингуши
node_345,node_562,ингуши,ингуши
node_345,node_574,ингуши,чеченцы
node_345,node_585,ингуши,ингуши
node_345,node_585,ингуши,ингуши
node_345,node_594,ингуши,чеченцы
node_345,node_597,ингуши,ингуши
node_345,node_608,ингуши,ингуши
node_345,node_618,ингуши,чеченцы
node_345,node_619,ингуши,ингуши
node_345,node_624,ингуши,ингуши
node_346,node_480,дагестанские народы,чеченцы
node_346,node_514,дагестанские народы,чеченцы
node_346,node_514,дагестанские народы,чеченцы
node_347,node_352,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_395,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_395,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_395,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_399,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_399,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_399,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_399,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_453,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_453,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_476,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_476,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_476,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_477,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_483,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_483,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_483,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_483,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_510,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_537,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_545,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_545,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_545,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_549,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_549,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_554,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_554,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_554,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_554,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_554,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_554,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_555,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_555,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_555,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_555,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_570,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_576,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_576,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_578,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_586,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_586,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_586,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_586,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_586,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_586,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_593,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_347,node_626,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_349,node_350,чеченцы,чеченцы
node_349,node_362,чеченцы,чеченцы
node_349,node_362,чеченцы,чеченцы
node_349,node_370,чеченцы,чеченцы
node_349,node_418,чеченцы,чеченцы
node_349,node_435,чеченцы,кумыки
node_349,node_484,чеченцы,ингуши
node_349,node_493,чеченцы,осетины
node_349,node_514,чеченцы,чеченцы
node_349,node_514,чеченцы,чеченцы
node_349,node_514,чеченцы,чеченцы
node_349,node_521,чеченцы,чеченцы
node_349,node_539,чеченцы,чеченцы
node_349,node_546,чеченцы,чеченцы
node_349,node_553,чеченцы,дагестанские народы
node_349,node_561,чеченцы,чеченцы
node_349,node_561,чеченцы,чеченцы
node_349,node_561,чеченцы,чеченцы
node_349,node_561,чеченцы,чеченцы
node_349,node_561,чеченцы,чеченцы
node_349,node_574,чеченцы,чеченцы
node_349,node_582,чеченцы,чеченцы
node_349,node_602,чеченцы,чеченцы
node_349,node_630,чеченцы,чеченцы
node_349,node_630,чеченцы,чеченцы
node_349,node_630,чеченцы,чеченцы
node_349,node_630,чеченцы,чеченцы
node_350,node_382,чеченцы,осетины
node_350,node_402,чеченцы,чеченцы
node_350,node_414,чеченцы,чеченцы
node_350,node_419,чеченцы,чеченцы
node_350,node_528,чеченцы,чеченцы
node_350,node_528,чеченцы,чеченцы
node_350,node_562,чеченцы,ингуши
node_350,node_574,чеченцы,чеченцы
node_350,node_580,чеченцы,чеченцы
node_350,node_588,чеченцы,чеченцы
node_350,node_607,чеченцы,чеченцы
node_350,node_627,чеченцы,чеченцы
node_351,node_357,"карачаевцы,балкарцы",осетины
node_351,node_435,"карачаевцы,балкарцы",кумыки
node_351,node_476,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_351,node_484,"карачаевцы,балкарцы",ингуши
node_351,node_533,"карачаевцы,балкарцы",осетины
node_351,node_537,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_351,node_538,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_351,node_545,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_351,node_555,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_351,node_570,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_351,node_570,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_351,node_570,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_351,node_571,"карачаевцы,балкарцы","кабардинцы,черкесы,адыгейцы"
node_351,node_576,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_351,node_577,"карачаевцы,балкарцы",чеченцы
node_351,node_584,"карачаевцы,балкарцы",осетины
node_351,node_592,"карачаевцы,балкарцы","кабардинцы,черкесы,адыгейцы"
node_351,node_601,"карачаевцы,балкарцы",ингуши
node_351,node_626,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_351,node_626,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_352,node_392,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_352,node_554,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_352,node_576,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_354,node_383,чеченцы,чеченцы
node_354,node_387,чеченцы,чеченцы
node_354,node_404,чеченцы,чеченцы
node_354,node_419,чеченцы,чеченцы
node_354,node_512,чеченцы,осетины
node_354,node_514,чеченцы,чеченцы
node_354,node_521,чеченцы,чеченцы
node_354,node_526,чеченцы,ингуши
node_354,node_536,чеченцы,чеченцы
node_354,node_546,чеченцы,чеченцы
node_354,node_548,чеченцы,дагестанские народы
node_354,node_561,чеченцы,чеченцы
node_354,node_561,чеченцы,чеченцы
node_354,node_561,чеченцы,чеченцы
node_354,node_572,чеченцы,ингуши
node_354,node_577,чеченцы,чеченцы
node_354,node_577,чеченцы,чеченцы
node_354,node_577,чеченцы,чеченцы
node_354,node_579,чеченцы,ингуши
node_354,node_580,чеченцы,чеченцы
node_354,node_582,чеченцы,чеченцы
node_354,node_585,чеченцы,ингуши
node_354,node_588,чеченцы,чеченцы
node_354,node_594,чеченцы,чеченцы
node_354,node_601,чеченцы,ингуши
node_354,node_607,чеченцы,чеченцы
node_354,node_607,чеченцы,чеченцы
node_354,node_616,чеченцы,чеченцы
node_354,node_618,чеченцы,чеченцы
node_355,node_441,"кабардинцы,черкесы,адыгейцы",кумыки
node_356,node_630,дагестанские народы,чеченцы
node_357,node_625,осетины,осетины
node_358,node_536,дагестанские народы,чеченцы
node_358,node_540,дагестанские народы,дагестанские народы
node_358,node_575,дагестанские народы,дагестанские народы
node_358,node_599,дагестанские народы,чеченцы
node_359,node_378,чеченцы,чеченцы
node_359,node_414,чеченцы,чеченцы
node_359,node_443,чеченцы,кумыки
node_359,node_480,чеченцы,чеченцы
node_359,node_556,чеченцы,ингуши
node_359,node_561,чеченцы,чеченцы
node_359,node_561,чеченцы,чеченцы
node_359,node_561,чеченцы,чеченцы
node_359,node_562,чеченцы,ингуши
node_359,node_572,чеченцы,ингуши
node_359,node_574,чеченцы,чеченцы
node_359,node_580,чеченцы,чеченцы
node_359,node_580,чеченцы,чеченцы
node_359,node_616,чеченцы,чеченцы
node_359,node_619,чеченцы,ингуши
node_360,node_382,"карачаевцы,балкарцы",осетины
node_360,node_392,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_361,node_499,ингуши,ногайцы
node_361,node_556,ингуши,ингуши
node_361,node_556,ингуши,ингуши
node_361,node_556,ингуши,ингуши
node_361,node_562,ингуши,ингуши
node_361,node_584,ингуши,осетины
node_361,node_585,ингуши,ингуши
node_361,node_613,ингуши,осетины
node_361,node_615,ингуши,осетины
node_362,node_370,чеченцы,чеченцы
node_362,node_402,чеченцы,чеченцы
node_362,node_414,чеченцы,чеченцы
node_362,node_480,чеченцы,чеченцы
node_362,node_491,чеченцы,чеченцы
node_362,node_492,чеченцы,ингуши
node_362,node_514,чеченцы,чеченцы
node_362,node_518,чеченцы,ингуши
node_362,node_528,чеченцы,чеченцы
node_362,node_528,чеченцы,чеченцы
node_362,node_536,чеченцы,чеченцы
node_362,node_536,чеченцы,чеченцы
node_362,node_539,чеченцы,чеченцы
node_362,node_550,чеченцы,чеченцы
node_362,node_572,чеченцы,ингуши
node_362,node_574,чеченцы,чеченцы
node_362,node_582,чеченцы,чеченцы
node_362,node_607,чеченцы,чеченцы
node_362,node_630,чеченцы,чеченцы
node_363,node_452,осетины,осетины
node_363,node_521,осетины,чеченцы
node_364,node_552,дагестанские народы,дагестанские народы
node_364,node_587,дагестанские народы,дагестанские народы
node_364,node_587,дагестанские народы,дагестанские народы
node_364,node_596,дагестанские народы,дагестанские народы
node_364,node_596,дагестанские народы,дагестанские народы
node_364,node_596,дагестанские народы,дагестанские народы
node_364,node_614,дагестанские народы,осетины
node_364,node_624,дагестанские народы,ингуши
node_365,node_377,ингуши,ингуши
node_365,node_419,ингуши,чеченцы
node_365,node_427,ингуши,чеченцы
node_365,node_484,ингуши,ингуши
node_365,node_490,ингуши,чеченцы
node_365,node_491,ингуши,чеченцы
node_365,node_493,ингуши,осетины
node_365,node_515,ингуши,дагестанские народы
node_365,node_534,ингуши,ингуши
node_365,node_534,ингуши,ингуши
node_365,node_562,ингуши,ингуши
node_365,node_580,ингуши,чеченцы
node_365,node_582,ингуши,чеченцы
node_365,node_585,ингуши,ингуши
node_365,node_594,ингуши,чеченцы
node_365,node_607,ингуши,чеченцы
node_365,node_608,ингуши,ингуши
node_365,node_608,ингуши,ингуши
node_366,node_381,осетины,осетины
node_366,node_452,осетины,осетины
node_366,node_491,осетины,чеченцы
node_366,node_538,осетины,"карачаевцы,балкарцы"
node_366,node_615,осетины,осетины
node_366,node_625,осетины,осетины
node_367,node_377,ингуши,ингуши
node_367,node_397,ингуши,ингуши
node_367,node_451,ингуши,чеченцы
node_367,node_478,ингуши,чеченцы
node_367,node_478,ингуши,чеченцы
node_367,node_481,ингуши,ингуши
node_367,node_481,ингуши,ингуши
node_367,node_491,ингуши,чеченцы
node_367,node_526,ингуши,ингуши
node_367,node_528,ингуши,чеченцы
node_367,node_534,ингуши,ингуши
node_367,node_556,ингуши,ингуши
node_367,node_560,ингуши,ингуши
node_367,node_571,ингуши,"кабардинцы,черкесы,адыгейцы"
node_367,node_571,ингуши,"кабардинцы,черкесы,адыгейцы"
node_367,node_572,ингуши,ингуши
node_367,node_574,ингуши,чеченцы
node_367,node_585,ингуши,ингуши
node_367,node_597,ингуши,ингуши
node_367,node_598,ингуши,осетины
node_367,node_619,ингуши,ингуши
node_368,node_498,"карачаевцы,балкарцы",ногайцы
node_370,node_404,чеченцы,чеченцы
node_370,node_434,чеченцы,кумыки
node_370,node_450,чеченцы,чеченцы
node_370,node_491,чеченцы,чеченцы
node_370,node_630,чеченцы,чеченцы
node_371,node_381,"кабардинцы,черкесы,адыгейцы",осетины
node_371,node_395,"кабардинцы,черкесы,адыгейцы","карачаевцы,балкарцы"
node_371,node_429,"кабардинцы,черкесы,адыгейцы","кабардинцы,черкесы,адыгейцы"
node_371,node_477,"кабардинцы,черкесы,адыгейцы","карачаевцы,балкарцы"
node_371,node_481,"кабардинцы,черкесы,адыгейцы",ингуши
node_371,node_488,"кабардинцы,черкесы,адыгейцы",ингуши
node_371,node_489,"кабардинцы,черкесы,адыгейцы","кабардинцы,черкесы,адыгейцы"
node_371,node_510,"кабардинцы,черкесы,адыгейцы","карачаевцы,балкарцы"
node_371,node_518,"кабардинцы,черкесы,адыгейцы",ингуши
node_371,node_554,"кабардинцы,черкесы,адыгейцы","карачаевцы,балкарцы"
node_371,node_560,"кабардинцы,черкесы,адыгейцы",ингуши
node_371,node_576,"кабардинцы,черкесы,адыгейцы","карачаевцы,балкарцы"
node_371,node_592,"кабардинцы,черкесы,адыгейцы","кабардинцы,черкесы,адыгейцы"
node_371,node_598,"кабардинцы,черкесы,адыгейцы",осетины
node_371,node_629,"кабардинцы,черкесы,адыгейцы",осетины
node_372,node_528,осетины,чеченцы
node_372,node_541,осетины,чеченцы
node_372,node_569,осетины,ингуши
node_372,node_579,осетины,ингуши
node_372,node_613,осетины,осетины
node_373,node_378,дагестанские народы,чеченцы
node_373,node_519,дагестанские народы,дагестанские народы
node_373,node_536,дагестанские народы,чеченцы
node_373,node_548,дагестанские народы,дагестанские народы
node_373,node_562,дагестанские народы,ингуши
node_373,node_573,дагестанские народы,дагестанские народы
node_373,node_573,дагестанские народы,дагестанские народы
node_373,node_574,дагестанские народы,чеченцы
node_373,node_588,дагестанские народы,чеченцы
node_373,node_590,дагестанские народы,дагестанские народы
node_373,node_596,дагестанские народы,дагестанские народы
node_373,node_596,дагестанские народы,дагестанские народы
node_373,node_596,дагестанские народы,дагестанские народы
node_373,node_596,дагестанские народы,дагестанские народы
node_375,node_381,осетины,осетины
node_375,node_512,осетины,осетины
node_375,node_520,осетины,осетины
node_375,node_547,осетины,"кабардинцы,черкесы,адыгейцы"
node_375,node_549,осетины,"карачаевцы,балкарцы"
node_375,node_554,осетины,"карачаевцы,балкарцы"
node_375,node_556,осетины,ингуши
node_375,node_571,осетины,"кабардинцы,черкесы,адыгейцы"
node_375,node_593,осетины,"карачаевцы,балкарцы"
node_375,node_598,осетины,осетины
node_375,node_614,осетины,осетины
node_375,node_615,осетины,осетины
node_375,node_615,осетины,осетины
node_375,node_629,осетины,осетины
node_375,node_629,осетины,осетины
node_375,node_629,осетины,осетины
node_376,node_486,дагестанские народы,дагестанские народы
node_376,node_621,дагестанские народы,дагестанские народы
node_377,node_383,ингуши,чеченцы
node_377,node_419,ингуши,чеченцы
node_377,node_492,ингуши,ингуши
node_377,node_492,ингуши,ингуши
node_377,node_512,ингуши,осетины
node_377,node_512,ингуши,осетины
node_377,node_521,ингуши,чеченцы
node_377,node_562,ингуши,ингуши
node_377,node_562,ингуши,ингуши
node_377,node_572,ингуши,ингуши
node_377,node_582,ингуши,чеченцы
node_377,node_607,ингуши,чеченцы
node_377,node_619,ингуши,ингуши
node_377,node_624,ингуши,ингуши
node_377,node_629,ингуши,осетины
node_378,node_478,чеченцы,чеченцы
node_378,node_528,чеченцы,чеченцы
node_378,node_546,чеченцы,чеченцы
node_378,node_556,чеченцы,ингуши
node_378,node_562,чеченцы,ингуши
node_378,node_574,чеченцы,чеченцы
node_378,node_594,чеченцы,чеченцы
node_380,node_402,чеченцы,чеченцы
node_380,node_404,чеченцы,чеченцы
node_380,node_414,чеченцы,чеченцы
node_380,node_418,чеченцы,чеченцы
node_380,node_425,чеченцы,чеченцы
node_380,node_425,чеченцы,чеченцы
node_380,node_446,чеченцы,кумыки
node_380,node_480,чеченцы,чеченцы
node_380,node_480,чеченцы,чеченцы
node_380,node_480,чеченцы,чеченцы
node_380,node_490,чеченцы,чеченцы
node_380,node_492,чеченцы,ингуши
node_380,node_518,чеченцы,ингуши
node_380,node_534,чеченцы,ингуши
node_380,node_539,чеченцы,чеченцы
node_380,node_539,чеченцы,чеченцы
node_380,node_546,чеченцы,чеченцы
node_380,node_550,чеченцы,чеченцы
node_380,node_561,чеченцы,чеченцы
node_380,node_562,чеченцы,ингуши
node_380,node_574,чеченцы,чеченцы
node_380,node_574,чеченцы,чеченцы
node_380,node_585,чеченцы,ингуши
node_380,node_588,чеченцы,чеченцы
node_380,node_588,чеченцы,чеченцы
node_380,node_594,чеченцы,чеченцы
node_380,node_594,чеченцы,чеченцы
node_380,node_598,чеченцы,осетины
node_380,node_602,чеченцы,чеченцы
node_380,node_607,чеченцы,чеченцы
node_380,node_607,чеченцы,чеченцы
node_380,node_608,чеченцы,ингуши
node_380,node_608,чеченцы,ингуши
node_380,node_627,чеченцы,чеченцы
node_380,node_630,чеченцы,чеченцы
node_381,node_382,осетины,осетины
node_381,node_382,осетины,осетины
node_381,node_450,осетины,чеченцы
node_381,node_613,осетины,осетины
node_383,node_521,чеченцы,чеченцы
node_384,node_435,ингуши,кумыки
node_384,node_478,ингуши,чеченцы
node_384,node_478,ингуши,чеченцы
node_384,node_481,ингуши,ингуши
node_384,node_488,ингуши,ингуши
node_384,node_491,ингуши,чеченцы
node_384,node_492,ингуши,ингуши
node_384,node_492,ингуши,ингуши
node_384,node_526,ингуши,ингуши
node_384,node_531,ингуши,осетины
node_384,node_536,ингуши,чеченцы
node_384,node_539,ингуши,чеченцы
node_384,node_544,ингуши,ингуши
node_384,node_544,ингуши,ингуши
node_384,node_550,ингуши,чеченцы
node_384,node_556,ингуши,ингуши
node_384,node_560,ингуши,ингуши
node_384,node_560,ингуши,ингуши
node_384,node_562,ингуши,ингуши
node_384,node_562,ингуши,ингуши
node_384,node_572,ингуши,ингуши
node_384,node_572,ингуши,ингуши
node_384,node_582,ингуши,чеченцы
node_384,node_585,ингуши,ингуши
node_384,node_601,ингуши,ингуши
node_384,node_630,ингуши,чеченцы
node_385,node_394,ингуши,чеченцы
node_385,node_397,ингуши,ингуши
node_385,node_441,ингуши,кумыки
node_385,node_450,ингуши,чеченцы
node_385,node_484,ингуши,ингуши
node_385,node_492,ингуши,ингуши
node_385,node_528,ингуши,чеченцы
node_385,node_541,ингуши,чеченцы
node_385,node_560,ингуши,ингуши
node_385,node_562,ингуши,ингуши
node_385,node_562,ингуши,ингуши
node_385,node_569,ингуши,ингуши
node_385,node_610,ингуши,ингуши
node_385,node_620,ингуши,осетины
node_386,node_480,дагестанские народы,чеченцы
node_387,node_394,чеченцы,чеченцы
node_387,node_433,чеченцы,кумыки
node_387,node_451,чеченцы,чеченцы
node_387,node_491,чеченцы,чеченцы
node_387,node_492,чеченцы,ингуши
node_387,node_560,чеченцы,ингуши
node_387,node_577,чеченцы,чеченцы
node_387,node_579,чеченцы,ингуши
node_387,node_579,чеченцы,ингуши
node_387,node_580,чеченцы,чеченцы
node_387,node_582,чеченцы,чеченцы
node_387,node_594,чеченцы,чеченцы
node_387,node_597,чеченцы,ингуши
node_387,node_616,чеченцы,чеченцы
node_387,node_623,чеченцы,ингуши
node_388,node_515,дагестанские народы,дагестанские народы
node_388,node_552,дагестанские народы,дагестанские народы
node_388,node_567,дагестанские народы,дагестанские народы
node_388,node_581,дагестанские народы,дагестанские народы
node_390,node_552,дагестанские народы,дагестанские народы
node_391,node_394,чеченцы,чеченцы
node_391,node_394,чеченцы,чеченцы
node_391,node_402,чеченцы,чеченцы
node_391,node_404,чеченцы,чеченцы
node_391,node_420,чеченцы,чеченцы
node_391,node_481,чеченцы,ингуши
node_391,node_488,чеченцы,ингуши
node_391,node_488,чеченцы,ингуши
node_391,node_514,чеченцы,чеченцы
node_391,node_514,чеченцы,чеченцы
node_391,node_535,чеченцы,"кабардинцы,черкесы,адыгейцы"
node_391,node_550,чеченцы,чеченцы
node_391,node_550,чеченцы,чеченцы
node_391,node_560,чеченцы,ингуши
node_391,node_561,чеченцы,чеченцы
node_391,node_577,чеченцы,чеченцы
node_391,node_588,чеченцы,чеченцы
node_391,node_602,чеченцы,чеченцы
node_391,node_611,чеченцы,чеченцы
node_391,node_619,чеченцы,ингуши
node_392,node_613,"карачаевцы,балкарцы",осетины
node_393,node_575,дагестанские народы,дагестанские народы
node_394,node_402,чеченцы,чеченцы
node_394,node_410,чеченцы,ингуши
node_394,node_442,чеченцы,кумыки
node_394,node_443,чеченцы,кумыки
node_394,node_450,чеченцы,чеченцы
node_394,node_490,чеченцы,чеченцы
node_394,node_528,чеченцы,чеченцы
node_394,node_532,чеченцы,дагестанские народы
node_394,node_534,чеченцы,ингуши
node_394,node_539,чеченцы,чеченцы
node_394,node_539,чеченцы,чеченцы
node_394,node_556,чеченцы,ингуши
node_394,node_561,чеченцы,чеченцы
node_394,node_561,чеченцы,чеченцы
node_394,node_574,чеченцы,чеченцы
node_394,node_581,чеченцы,дагестанские народы
node_394,node_585,чеченцы,ингуши
node_394,node_601,чеченцы,ингуши
node_394,node_607,чеченцы,чеченцы
node_394,node_618,чеченцы,чеченцы
node_394,node_620,чеченцы,осетины
node_394,node_627,чеченцы,чеченцы
node_394,node_627,чеченцы,чеченцы
node_395,node_493,"карачаевцы,балкарцы",осетины
node_395,node_535,"карачаевцы,балкарцы","кабардинцы,черкесы,адыгейцы"
node_395,node_545,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_395,node_545,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_395,node_545,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_395,node_554,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_395,node_554,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_395,node_586,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_395,node_586,"карачаевцы,балкарцы","карачаевцы,балкарцы"
node_396,node_402,чеченцы,чеченцы
node_396,node_404,чеченцы,чеченцы
node_396,node_434,чеченцы,кумыки
node_396,node_449,чеченцы,чеченцы
node_396,node_449,чеченцы,чеченцы
node_396,node_449,чеченцы,чеченцы
node_396,node_451,чеченцы,чеченцы
node_396,node_480,чеченцы,чеченцы
node_396,node_491,чеченцы,чеченцы
node_396,node_514,чеченцы,чеченцы
node_396,node_526,чеченцы,ингуши
node_396,node_534,чеченцы,ингуши
node_396,node_540,чеченцы,дагестанские народы
node_396,node_549,чеченцы,"карачаевцы,балкарцы"
node_396,node_560,чеченцы,ингуши
node_396,node_561,чеченцы,чеченцы
node_396,node_561,чеченцы,чеченцы
node_396,node_562,чеченцы,ингуши
node_396,node_572,чеченцы,ингуши
node_396,node_574,чеченцы,чеченцы
node_396,node_580,чеченцы,чеченцы
node_396,node_580,чеченцы,чеченцы
node_396,node_580,чеченцы,чеченцы
node_396,node_582,чеченцы,чеченцы
node_396,node_582,чеченцы,чеченцы
node_396,node_585,чеченцы,ингуши
node_396,node_585,чеченцы,ингуши
node_396,node_594,чеченцы,чеченцы
node_396,node_594,чеченцы,чеченцы
node_396,node_601,чеченцы,ингуши
node_396,node_616,чеченцы,чеченцы
node_396,node_618,чеченцы,чеченцы
node_396,node_619,чеченцы,ингуши
node_396,node_620,чеченцы,осетины
node_396,node_627,чеченцы,чеченцы
node_397,node_404,ингуши,чеченцы
node_397,node_410,ингуши,ингуши
node_397,node_419,ингуши,чеченцы
node_397,node_481,ингуши,ингуши
node_397,node_488,ингуши,ингуши
node_397,node_490,ингуши,чеченцы
node_397,node_518,ингуши,ингуши
node_397,node_526,ингуши,ингуши
node_397,node_534,ингуши,ингуши
node_397,node_544,ингуши,ингуши
node_397,node_556,ингуши,ингуши
node_397,node_556,ингуши,ингуши
node_397,node_560,ингуши,ингуши
node_397,node_594,ингуши,чеченцы
node_397,node_601,ингуши,ингуши
node_397,node_601,ингуши,ингуши
node_397,node_614,ингуши,осетины
